date_from,date_to,location,product,cap_price_kes,month_from
2025-04-15,2025-05-14,Muhoroni,Super (PMS),174.92,2025-04-01
2025-05-15,2025-06-14,Muhoroni,Super (PMS),174.92,2025-05-01
2025-06-15,2025-07-14,Muhoroni,Super (PMS),177.42,2025-06-01
2025-07-15,2025-08-14,Muhoroni,Super (PMS),186.18,2025-07-01
2025-08-15,2025-09-14,Muhoroni,Super (PMS),185.19,2025-08-01
2025-09-15,2025-10-14,Muhoroni,Super (PMS),184.41,2025-09-01
2025-10-15,2025-11-14,Muhoroni,Super (PMS),184.41,2025-10-01
2025-11-15,2025-12-14,Muhoroni,Super (PMS),184.41,2025-11-01
2025-12-15,2026-01-14,Muhoroni,Super (PMS),184.41,2025-12-01
2026-01-15,2026-02-14,Muhoroni,Super (PMS),182.41,2026-01-01
2026-01-15,2026-02-14,Muhoroni,Super (PMS),182.41,2026-01-01
2026-01-15,2026-02-14,Muhoroni,Super (PMS),182.41,2026-01-01
2024-11-15,2024-12-14,Muhuru Bay,Diesel (AGO),170.39,2024-11-01
2024-12-15,2025-01-14,Muhuru Bay,Diesel (AGO),167.39,2024-12-01
2025-01-15,2025-02-14,Muhuru Bay,Diesel (AGO),169.39,2025-01-01
2025-02-15,2025-03-14,Muhuru Bay,Diesel (AGO),169.39,2025-02-01
2025-03-15,2025-04-14,Muhuru Bay,Diesel (AGO),169.39,2025-03-01
2025-04-15,2025-05-14,Muhuru Bay,Diesel (AGO),167.19,2025-04-01
2025-05-15,2025-06-14,Muhuru Bay,Diesel (AGO),167.19,2025-05-01
2025-06-15,2025-07-14,Muhuru Bay,Diesel (AGO),165.59,2025-06-01
2025-07-15,2025-08-14,Muhuru Bay,Diesel (AGO),174.56,2025-07-01
2025-08-15,2025-09-14,Muhuru Bay,Diesel (AGO),174.56,2025-08-01
2025-09-15,2025-10-14,Muhuru Bay,Diesel (AGO),174.45,2025-09-01
2025-10-15,2025-11-14,Muhuru Bay,Diesel (AGO),174.45,2025-10-01
2025-11-15,2025-12-14,Muhuru Bay,Diesel (AGO),174.45,2025-11-01
2025-12-15,2026-01-14,Muhuru Bay,Diesel (AGO),174.45,2025-12-01
2026-01-15,2026-02-14,Muhuru Bay,Diesel (AGO),173.45,2026-01-01
2026-01-15,2026-02-14,Muhuru Bay,Diesel (AGO),173.45,2026-01-01
2026-01-15,2026-02-14,Muhuru Bay,Diesel (AGO),173.45,2026-01-01
2024-11-15,2024-12-14,Muhuru Bay,Kerosene (IK),153.77,2024-11-01
2024-12-15,2025-01-14,Muhuru Bay,Kerosene (IK),150.77,2024-12-01
2025-01-15,2025-02-14,Muhuru Bay,Kerosene (IK),153.77,2025-01-01
2025-02-15,2025-03-14,Muhuru Bay,Kerosene (IK),153.77,2025-02-01
2025-03-15,2025-04-14,Muhuru Bay,Kerosene (IK),153.77,2025-03-01
2025-04-15,2025-05-14,Muhuru Bay,Kerosene (IK),151.37,2025-04-01
2025-05-15,2025-06-14,Muhuru Bay,Kerosene (IK),151.37,2025-05-01
2025-06-15,2025-07-14,Muhuru Bay,Kerosene (IK),149.65,2025-06-01
2025-07-15,2025-08-14,Muhuru Bay,Kerosene (IK),159.59,2025-07-01
2025-08-15,2025-09-14,Muhuru Bay,Kerosene (IK),158.59,2025-08-01
2025-09-15,2025-10-14,Muhuru Bay,Kerosene (IK),157.79,2025-09-01
2025-10-15,2025-11-14,Muhuru Bay,Kerosene (IK),157.79,2025-10-01
2025-11-15,2025-12-14,Muhuru Bay,Kerosene (IK),157.79,2025-11-01
2025-12-15,2026-01-14,Muhuru Bay,Kerosene (IK),157.79,2025-12-01
2026-01-15,2026-02-14,Muhuru Bay,Kerosene (IK),156.79,2026-01-01
2026-01-15,2026-02-14,Muhuru Bay,Kerosene (IK),156.79,2026-01-01
2026-01-15,2026-02-14,Muhuru Bay,Kerosene (IK),156.79,2026-01-01
2024-11-15,2024-12-14,Muhuru Bay,Super (PMS),182.63,2024-11-01
2024-12-15,2025-01-14,Muhuru Bay,Super (PMS),178.28,2024-12-01
2025-01-15,2025-02-14,Muhuru Bay,Super (PMS),178.57,2025-01-01
2025-02-15,2025-03-14,Muhuru Bay,Super (PMS),178.57,2025-02-01
2025-03-15,2025-04-14,Muhuru Bay,Super (PMS),178.57,2025-03-01
2025-04-15,2025-05-14,Muhuru Bay,Super (PMS),176.62,2025-04-01
2025-05-15,2025-06-14,Muhuru Bay,Super (PMS),176.62,2025-05-01
2025-06-15,2025-07-14,Muhuru Bay,Super (PMS),179.64,2025-06-01
2025-07-15,2025-08-14,Muhuru Bay,Super (PMS),188.92,2025-07-01
2025-08-15,2025-09-14,Muhuru Bay,Super (PMS),187.93,2025-08-01
2025-09-15,2025-10-14,Muhuru Bay,Super (PMS),187.14,2025-09-01
