From,To,Town,Super (PMS),Diesel (AGO),Kerosene (IK),date_from,date_to,location
15-03-2025,14-04-2025,Sondu,176.73,167.56,151.93,2025-03-15,2025-04-14,Sondu
15-03-2025,14-04-2025,Usenge,177.21,168.05,152.42,2025-03-15,2025-04-14,Usenge
15-03-2025,14-04-2025,Kilifi,174.1,164.59,148.92,2025-03-15,2025-04-14,Kilifi
15-03-2025,14-04-2025,Kitui,178.22,168.71,153.03,2025-03-15,2025-04-14,Kitui
15-03-2025,14-04-2025,North Horr,186.04,176.53,160.85,2025-03-15,2025-04-14,North Horr
15-03-2025,14-04-2025,Bungoma,177.45,168.27,152.64,2025-03-15,2025-04-14,Bungoma
15-03-2025,14-04-2025,Nakalale,184.01,174.84,159.22,2025-03-15,2025-04-14,Nakalale
15-03-2025,14-04-2025,Kunyao,178.42,169.24,153.62,2025-03-15,2025-04-14,Kunyao
15-03-2025,14-04-2025,Lugari,177.42,168.26,152.63,2025-03-15,2025-04-14,Lugari
15-03-2025,14-04-2025,Muranga,177.13,167.62,151.95,2025-03-15,2025-04-14,Muranga
15-03-2025,14-04-2025,Eldas,188.43,178.92,163.24,2025-03-15,2025-04-14,Eldas
15-03-2025,14-04-2025,Eldoret,176.62,167.45,151.82,2025-03-15,2025-04-14,Eldoret
15-03-2025,14-04-2025,Lokitaung,185.03,175.85,160.23,2025-03-15,2025-04-14,Lokitaung
15-03-2025,14-04-2025,Kapcherop,177.28,168.1,152.48,2025-03-15,2025-04-14,Kapcherop
15-03-2025,14-04-2025,Isebania,178.72,169.54,153.92,2025-03-15,2025-04-14,Isebania
15-03-2025,14-04-2025,Nyangusu,178.01,168.84,153.21,2025-03-15,2025-04-14,Nyangusu
15-03-2025,14-04-2025,Mwatate,175.29,165.77,150.09,2025-03-15,2025-04-14,Mwatate
15-03-2025,14-04-2025,Dadaab,182.54,173.02,157.35,2025-03-15,2025-04-14,Dadaab
15-03-2025,14-04-2025,Nyahururu,176.07,166.9,151.26,2025-03-15,2025-04-14,Nyahururu
15-03-2025,14-04-2025,Chepareria,177.92,168.74,153.12,2025-03-15,2025-04-14,Chepareria
15-03-2025,14-04-2025,Loruk,178.63,169.45,153.83,2025-03-15,2025-04-14,Loruk
15-03-2025,14-04-2025,Siaya,176.98,167.8,152.18,2025-03-15,2025-04-14,Siaya
15-03-2025,14-04-2025,Rongo,177.83,168.66,153.03,2025-03-15,2025-04-14,Rongo
15-03-2025,14-04-2025,Voi,174.93,165.41,149.73,2025-03-15,2025-04-14,Voi
15-03-2025,14-04-2025,Meru,179.89,170.39,154.71,2025-03-15,2025-04-14,Meru
15-03-2025,14-04-2025,Laisamis,181.99,172.49,156.81,2025-03-15,2025-04-14,Laisamis
15-03-2025,14-04-2025,Kapsowar,177.17,167.99,152.37,2025-03-15,2025-04-14,Kapsowar
15-03-2025,14-04-2025,Kiwawa,178.78,169.6,153.98,2025-03-15,2025-04-14,Kiwawa
15-03-2025,14-04-2025,Chepkorniswo,177.74,168.57,152.93,2025-03-15,2025-04-14,Chepkorniswo
15-03-2025,14-04-2025,Awasi,176.58,167.41,151.79,2025-03-15,2025-04-14,Awasi
15-03-2025,14-04-2025,Nyeri,178.05,168.53,152.86,2025-03-15,2025-04-14,Nyeri
15-03-2025,14-04-2025,Lamuria,178.52,169.01,153.34,2025-03-15,2025-04-14,Lamuria
15-03-2025,14-04-2025,Kapsabet,176.63,167.47,151.84,2025-03-15,2025-04-14,Kapsabet
15-03-2025,14-04-2025,Soy,176.62,167.45,151.82,2025-03-15,2025-04-14,Soy
15-03-2025,14-04-2025,Kapese,180.0,170.83,155.2,2025-03-15,2025-04-14,Kapese
15-03-2025,14-04-2025,Etago,178.18,169.0,153.38,2025-03-15,2025-04-14,Etago
15-03-2025,14-04-2025,Ikonge,177.01,167.84,152.21,2025-03-15,2025-04-14,Ikonge
15-03-2025,14-04-2025,Thika,176.58,167.07,151.39,2025-03-15,2025-04-14,Thika
15-03-2025,14-04-2025,Mandera,190.58,181.07,165.39,2025-03-15,2025-04-14,Mandera
15-03-2025,14-04-2025,Kabarnet,177.11,167.94,152.31,2025-03-15,2025-04-14,Kabarnet
15-03-2025,14-04-2025,Kakuma,182.82,173.65,158.03,2025-03-15,2025-04-14,Kakuma
15-03-2025,14-04-2025,Serem,177.21,168.04,152.41,2025-03-15,2025-04-14,Serem
15-03-2025,14-04-2025,Keroka,177.57,168.41,152.78,2025-03-15,2025-04-14,Keroka
15-03-2025,14-04-2025,SioPort,177.54,168.36,152.74,2025-03-15,2025-04-14,SioPort
15-03-2025,14-04-2025,Minjila,175.77,166.26,150.58,2025-03-15,2025-04-14,Minjila
15-03-2025,14-04-2025,Liboi,184.02,174.51,158.84,2025-03-15,2025-04-14,Liboi
15-03-2025,14-04-2025,Mogotio,175.75,166.57,150.95,2025-03-15,2025-04-14,Mogotio
15-03-2025,14-04-2025,Kaiboi,176.68,167.51,151.88,2025-03-15,2025-04-14,Kaiboi
15-03-2025,14-04-2025,Eldama Ravine,177.51,168.34,152.71,2025-03-15,2025-04-14,Eldama Ravine
15-03-2025,14-04-2025,Oyugis,177.25,168.07,152.45,2025-03-15,2025-04-14,Oyugis
15-03-2025,14-04-2025,Harambee,176.66,167.49,151.87,2025-03-15,2025-04-14,Harambee
15-03-2025,14-04-2025,Likoni Mainland,173.72,164.21,148.54,2025-03-15,2025-04-14,Likoni Mainland
15-03-2025,14-04-2025,Mwingi,178.63,169.13,153.45,2025-03-15,2025-04-14,Mwingi
15-03-2025,14-04-2025,Maikona,184.56,175.04,159.36,2025-03-15,2025-04-14,Maikona
15-03-2025,14-04-2025,Moiben,176.63,167.47,151.84,2025-03-15,2025-04-14,Moiben
15-03-2025,14-04-2025,Loima,180.17,170.99,155.37,2025-03-15,2025-04-14,Loima
15-03-2025,14-04-2025,Asilong,177.97,168.8,153.18,2025-03-15,2025-04-14,Asilong
15-03-2025,14-04-2025,Rodi Kopany,177.56,168.39,152.77,2025-03-15,2025-04-14,Rodi Kopany
15-03-2025,14-04-2025,Sagana,177.36,167.86,152.18,2025-03-15,2025-04-14,Sagana
15-03-2025,14-04-2025,Bute,185.24,175.74,160.06,2025-03-15,2025-04-14,Bute
15-03-2025,14-04-2025,Kiplombe,176.62,167.45,151.82,2025-03-15,2025-04-14,Kiplombe
15-03-2025,14-04-2025,Kapedo,179.65,170.48,154.86,2025-03-15,2025-04-14,Kapedo
15-03-2025,14-04-2025,Sambalat,178.01,168.85,153.21,2025-03-15,2025-04-14,Sambalat
15-03-2025,14-04-2025,Bomet,177.82,168.64,153.02,2025-03-15,2025-04-14,Bomet
15-03-2025,14-04-2025,Sengera,177.92,168.75,153.13,2025-03-15,2025-04-14,Sengera
15-03-2025,14-04-2025,Wundanji,175.46,165.96,150.28,2025-03-15,2025-04-14,Wundanji
15-03-2025,14-04-2025,Tarbaj,186.35,176.85,161.17,2025-03-15,2025-04-14,Tarbaj
15-03-2025,14-04-2025,Archers Post,179.28,170.1,154.48,2025-03-15,2025-04-14,Archers Post
15-03-2025,14-04-2025,Lomut,179.65,170.48,154.86,2025-03-15,2025-04-14,Lomut
15-03-2025,14-04-2025,Kabartonjo,177.51,168.34,152.71,2025-03-15,2025-04-14,Kabartonjo
15-03-2025,14-04-2025,Kericho,177.17,167.99,152.37,2025-03-15,2025-04-14,Kericho
15-03-2025,14-04-2025,Kaspokwony,177.78,168.62,152.99,2025-03-15,2025-04-14,Kaspokwony
15-03-2025,14-04-2025,Taveta,176.44,166.92,151.25,2025-03-15,2025-04-14,Taveta
15-03-2025,14-04-2025,Isiolo,179.74,170.24,154.56,2025-03-15,2025-04-14,Isiolo
15-03-2025,14-04-2025,Merille,181.68,172.16,156.48,2025-03-15,2025-04-14,Merille
15-03-2025,14-04-2025,Chebara,177.04,167.87,152.24,2025-03-15,2025-04-14,Chebara
15-03-2025,14-04-2025,Ortum,178.34,169.16,153.54,2025-03-15,2025-04-14,Ortum
15-03-2025,14-04-2025,Kaibichbich,177.68,168.51,152.89,2025-03-15,2025-04-14,Kaibichbich
15-03-2025,14-04-2025,Ahero,176.62,167.44,151.82,2025-03-15,2025-04-14,Ahero
15-03-2025,14-04-2025,Namanga,178.23,168.72,153.04,2025-03-15,2025-04-14,Namanga
15-03-2025,14-04-2025,Sipili,179.45,169.94,154.27,2025-03-15,2025-04-14,Sipili
15-03-2025,14-04-2025,Webuye,177.09,167.91,152.28,2025-03-15,2025-04-14,Webuye
15-03-2025,14-04-2025,Moi's Bridge,176.69,167.52,151.89,2025-03-15,2025-04-14,Moi's Bridge
15-03-2025,14-04-2025,Kalemngorok,179.35,170.17,154.55,2025-03-15,2025-04-14,Kalemngorok
15-03-2025,14-04-2025,Magenche,178.29,169.11,153.49,2025-03-15,2025-04-14,Magenche
15-03-2025,14-04-2025,Nyansiongo,177.44,168.27,152.64,2025-03-15,2025-04-14,Nyansiongo
15-03-2025,14-04-2025,Machakos,176.83,167.32,151.64,2025-03-15,2025-04-14,Machakos
15-03-2025,14-04-2025,Matuu,177.54,168.02,152.35,2025-03-15,2025-04-14,Matuu
15-03-2025,14-04-2025,Maralal,178.28,169.1,153.48,2025-03-15,2025-04-14,Maralal
15-03-2025,14-04-2025,Lokichar,180.04,170.87,155.24,2025-03-15,2025-04-14,Lokichar
15-03-2025,14-04-2025,Kabiyet,176.62,167.45,151.82,2025-03-15,2025-04-14,Kabiyet
15-03-2025,14-04-2025,Busia,177.55,168.38,152.75,2025-03-15,2025-04-14,Busia
15-03-2025,14-04-2025,Port Bunyala,177.6,168.42,152.8,2025-03-15,2025-04-14,Port Bunyala
15-03-2025,14-04-2025,Garsen,175.87,166.35,150.68,2025-03-15,2025-04-14,Garsen
15-03-2025,14-04-2025,Moyale,186.7,177.2,161.52,2025-03-15,2025-04-14,Moyale
15-03-2025,14-04-2025,Molo,175.84,166.67,151.04,2025-03-15,2025-04-14,Molo
15-03-2025,14-04-2025,Kiminini,177.21,168.04,152.41,2025-03-15,2025-04-14,Kiminini
15-03-2025,14-04-2025,Tenges,177.67,168.5,152.87,2025-03-15,2025-04-14,Tenges
15-03-2025,14-04-2025,Kakamega,176.67,167.5,151.88,2025-03-15,2025-04-14,Kakamega
15-03-2025,14-04-2025,Muhuru Bay,178.57,169.39,153.77,2025-03-15,2025-04-14,Muhuru Bay
15-03-2025,14-04-2025,Kwale,173.72,164.21,148.54,2025-03-15,2025-04-14,Kwale
15-03-2025,14-04-2025,Nanyuki,178.65,169.14,153.46,2025-03-15,2025-04-14,Nanyuki
15-03-2025,14-04-2025,Kalacha,185.14,175.62,159.95,2025-03-15,2025-04-14,Kalacha
15-03-2025,14-04-2025,Matunda,176.61,167.44,151.81,2025-03-15,2025-04-14,Matunda
15-03-2025,14-04-2025,Lokiriama,181.85,172.68,157.05,2025-03-15,2025-04-14,Lokiriama
15-03-2025,14-04-2025,Orolwo,178.01,168.85,153.21,2025-03-15,2025-04-14,Orolwo
15-03-2025,14-04-2025,Ndhiwa,177.85,168.68,153.06,2025-03-15,2025-04-14,Ndhiwa
15-03-2025,14-04-2025,Embu,177.76,168.24,152.57,2025-03-15,2025-04-14,Embu
15-03-2025,14-04-2025,Hadado,183.73,174.22,158.55,2025-03-15,2025-04-14,Hadado
15-03-2025,14-04-2025,Iten,176.62,167.45,151.82,2025-03-15,2025-04-14,Iten
15-03-2025,14-04-2025,Malaba,177.87,168.71,153.07,2025-03-15,2025-04-14,Malaba
15-03-2025,14-04-2025,Arror,177.64,168.46,152.84,2025-03-15,2025-04-14,Arror
15-03-2025,14-04-2025,Muhoroni,176.87,167.69,152.06,2025-03-15,2025-04-14,Muhoroni
15-03-2025,14-04-2025,Keumbu,177.63,168.46,152.84,2025-03-15,2025-04-14,Keumbu
15-03-2025,14-04-2025,Kaloleni,173.5,164.0,148.32,2025-03-15,2025-04-14,Kaloleni
15-03-2025,14-04-2025,Elwak,188.08,178.57,162.89,2025-03-15,2025-04-14,Elwak
15-03-2025,14-04-2025,Lodosoit,180.46,171.28,155.66,2025-03-15,2025-04-14,Lodosoit
15-03-2025,14-04-2025,Burgich,178.36,169.18,153.56,2025-03-15,2025-04-14,Burgich
15-03-2025,14-04-2025,Tindiret,177.58,168.41,152.78,2025-03-15,2025-04-14,Tindiret
15-03-2025,14-04-2025,Nyamira,177.24,168.06,152.44,2025-03-15,2025-04-14,Nyamira
15-03-2025,14-04-2025,Chwele,177.73,168.56,152.93,2025-03-15,2025-04-14,Chwele
15-03-2025,14-04-2025,Lamu,176.88,167.37,151.69,2025-03-15,2025-04-14,Lamu
15-03-2025,14-04-2025,Maua,180.38,170.88,155.2,2025-03-15,2025-04-14,Maua
15-03-2025,14-04-2025,Korr,183.01,173.5,157.82,2025-03-15,2025-04-14,Korr
15-03-2025,14-04-2025,Kimwarer,176.96,167.79,152.16,2025-03-15,2025-04-14,Kimwarer
15-03-2025,14-04-2025,Kachibora,177.04,167.87,152.24,2025-03-15,2025-04-14,Kachibora
15-03-2025,14-04-2025,Keringet,177.39,168.22,152.59,2025-03-15,2025-04-14,Keringet
15-03-2025,14-04-2025,Ugunja,177.07,167.91,152.28,2025-03-15,2025-04-14,Ugunja
15-03-2025,14-04-2025,Kiganjo,178.01,168.5,152.82,2025-03-15,2025-04-14,Kiganjo
15-03-2025,14-04-2025,Marimanti,179.05,169.54,153.86,2025-03-15,2025-04-14,Marimanti
15-03-2025,14-04-2025,Kitale,177.02,167.84,152.22,2025-03-15,2025-04-14,Kitale
15-03-2025,14-04-2025,Turbo,176.56,167.4,151.77,2025-03-15,2025-04-14,Turbo
15-03-2025,14-04-2025,Marich,178.25,169.08,153.46,2025-03-15,2025-04-14,Marich
15-03-2025,14-04-2025,Kilgoris,178.11,168.94,153.31,2025-03-15,2025-04-14,Kilgoris
15-03-2025,14-04-2025,Kajiado,177.03,167.51,151.83,2025-03-15,2025-04-14,Kajiado
15-03-2025,14-04-2025,Merti,182.32,172.8,157.12,2025-03-15,2025-04-14,Merti
15-03-2025,14-04-2025,Wamba,179.17,170.01,154.38,2025-03-15,2025-04-14,Wamba
15-03-2025,14-04-2025,Kalokol,181.93,172.76,157.13,2025-03-15,2025-04-14,Kalokol
15-03-2025,14-04-2025,Cheptulu,177.09,167.91,152.28,2025-03-15,2025-04-14,Cheptulu
15-03-2025,14-04-2025,Homabay,177.49,168.32,152.7,2025-03-15,2025-04-14,Homabay
15-03-2025,14-04-2025,Funyula,177.4,168.22,152.6,2025-03-15,2025-04-14,Funyula
15-03-2025,14-04-2025,Samburu,173.66,164.15,148.47,2025-03-15,2025-04-14,Samburu
15-03-2025,14-04-2025,Sololo,185.69,176.18,160.5,2025-03-15,2025-04-14,Sololo
15-03-2025,14-04-2025,Olenguruone,176.6,167.42,151.8,2025-03-15,2025-04-14,Olenguruone
15-03-2025,14-04-2025,Endebes,177.58,168.41,152.78,2025-03-15,2025-04-14,Endebes
15-03-2025,14-04-2025,Barwessa,177.79,168.62,152.99,2025-03-15,2025-04-14,Barwessa
15-03-2025,14-04-2025,Mumias,176.97,167.79,152.17,2025-03-15,2025-04-14,Mumias
15-03-2025,14-04-2025,Kehancha,178.81,169.65,154.01,2025-03-15,2025-04-14,Kehancha
15-02-2025,14-03-2025,Turbi,185.0,175.48,159.81,2025-02-15,2025-03-14,Turbi
15-02-2025,14-03-2025,Tambach,176.67,167.49,151.87,2025-02-15,2025-03-14,Tambach
15-02-2025,14-03-2025,Kacheliba,178.13,168.95,153.33,2025-02-15,2025-03-14,Kacheliba
15-02-2025,14-03-2025,Morpus,177.86,168.69,153.06,2025-02-15,2025-03-14,Morpus
15-02-2025,14-03-2025,Sindo,177.56,168.39,152.77,2025-02-15,2025-03-14,Sindo
15-02-2025,14-03-2025,Lungalunga,174.49,164.97,149.3,2025-02-15,2025-03-14,Lungalunga
15-02-2025,14-03-2025,Mtito Andei,179.19,169.68,154.0,2025-02-15,2025-03-14,Mtito Andei
15-02-2025,14-03-2025,Doldo,179.46,169.96,154.28,2025-02-15,2025-03-14,Doldo
15-02-2025,14-03-2025,Kesses,176.62,167.45,151.82,2025-02-15,2025-03-14,Kesses
15-02-2025,14-03-2025,Ziwa,176.83,167.66,152.03,2025-02-15,2025-03-14,Ziwa
15-02-2025,14-03-2025,Kaptarakwa,176.83,167.66,152.03,2025-02-15,2025-03-14,Kaptarakwa
15-02-2025,14-03-2025,Mbale,176.62,167.44,151.82,2025-02-15,2025-03-14,Mbale
15-02-2025,14-03-2025,Kerina,177.7,168.53,152.91,2025-02-15,2025-03-14,Kerina
15-02-2025,14-03-2025,Narok,178.06,168.56,152.88,2025-02-15,2025-03-14,Narok
15-02-2025,14-03-2025,Modogashe,184.09,174.58,158.91,2025-02-15,2025-03-14,Modogashe
15-02-2025,14-03-2025,Marigat,176.59,167.41,151.79,2025-02-15,2025-03-14,Marigat
15-02-2025,14-03-2025,Lodwar,181.11,171.94,156.31,2025-02-15,2025-03-14,Lodwar
15-02-2025,14-03-2025,Kobujoi,177.12,167.95,152.33,2025-02-15,2025-03-14,Kobujoi
15-02-2025,14-03-2025,Sotik,177.38,168.21,152.59,2025-02-15,2025-03-14,Sotik
15-02-2025,14-03-2025,Nambale,177.55,168.38,152.75,2025-02-15,2025-03-14,Nambale
15-02-2025,14-03-2025,Nairobi,176.58,167.06,151.39,2025-02-15,2025-03-14,Nairobi
15-02-2025,14-03-2025,Gilgil,175.76,166.59,150.96,2025-02-15,2025-03-14,Gilgil
15-02-2025,14-03-2025,Nandi Hills,176.83,167.66,152.03,2025-02-15,2025-03-14,Nandi Hills
15-02-2025,14-03-2025,Kaplamai,177.07,167.9,152.27,2025-02-15,2025-03-14,Kaplamai
15-02-2025,14-03-2025,Sondu,176.73,167.56,151.93,2025-02-15,2025-03-14,Sondu
15-02-2025,14-03-2025,Usenge,177.21,168.05,152.42,2025-02-15,2025-03-14,Usenge
15-02-2025,14-03-2025,Mpeketoni,176.88,167.37,151.69,2025-02-15,2025-03-14,Mpeketoni
15-02-2025,14-03-2025,Marsabit,185.01,175.49,159.82,2025-02-15,2025-03-14,Marsabit
15-02-2025,14-03-2025,North Horr,186.04,176.53,160.85,2025-02-15,2025-03-14,North Horr
15-02-2025,14-03-2025,Bungoma,177.45,168.27,152.64,2025-02-15,2025-03-14,Bungoma
15-02-2025,14-03-2025,Nakalale,184.01,174.84,159.22,2025-02-15,2025-03-14,Nakalale
15-02-2025,14-03-2025,Kunyao,178.42,169.24,153.62,2025-02-15,2025-03-14,Kunyao
15-02-2025,14-03-2025,Lugari,177.42,168.26,152.63,2025-02-15,2025-03-14,Lugari
15-02-2025,14-03-2025,Kilifi,174.1,164.59,148.92,2025-02-15,2025-03-14,Kilifi
15-02-2025,14-03-2025,Kitui,178.22,168.71,153.03,2025-02-15,2025-03-14,Kitui
15-02-2025,14-03-2025,Eldas,188.43,178.92,163.24,2025-02-15,2025-03-14,Eldas
15-02-2025,14-03-2025,Eldoret,176.62,167.45,151.82,2025-02-15,2025-03-14,Eldoret
15-02-2025,14-03-2025,Lokitaung,185.03,175.85,160.23,2025-02-15,2025-03-14,Lokitaung
15-02-2025,14-03-2025,Kapcherop,177.28,168.1,152.48,2025-02-15,2025-03-14,Kapcherop
15-02-2025,14-03-2025,Isebania,178.72,169.54,153.92,2025-02-15,2025-03-14,Isebania
15-02-2025,14-03-2025,Nyangusu,178.01,168.84,153.21,2025-02-15,2025-03-14,Nyangusu
15-02-2025,14-03-2025,Muranga,177.13,167.62,151.95,2025-02-15,2025-03-14,Muranga
15-02-2025,14-03-2025,Nyahururu,176.07,166.9,151.26,2025-02-15,2025-03-14,Nyahururu
15-02-2025,14-03-2025,Chepareria,177.92,168.74,153.12,2025-02-15,2025-03-14,Chepareria
15-02-2025,14-03-2025,Loruk,178.63,169.45,153.83,2025-02-15,2025-03-14,Loruk
15-02-2025,14-03-2025,Siaya,176.98,167.8,152.18,2025-02-15,2025-03-14,Siaya
15-02-2025,14-03-2025,Rongo,177.83,168.66,153.03,2025-02-15,2025-03-14,Rongo
15-02-2025,14-03-2025,Mwatate,175.29,165.77,150.09,2025-02-15,2025-03-14,Mwatate
15-02-2025,14-03-2025,Dadaab,182.54,173.02,157.35,2025-02-15,2025-03-14,Dadaab
15-02-2025,14-03-2025,Laisamis,181.99,172.49,156.81,2025-02-15,2025-03-14,Laisamis
15-02-2025,14-03-2025,Kapsowar,177.17,167.99,152.37,2025-02-15,2025-03-14,Kapsowar
15-02-2025,14-03-2025,Kiwawa,178.78,169.6,153.98,2025-02-15,2025-03-14,Kiwawa
15-02-2025,14-03-2025,Chepkorniswo,177.74,168.57,152.93,2025-02-15,2025-03-14,Chepkorniswo
15-02-2025,14-03-2025,Awasi,176.58,167.41,151.79,2025-02-15,2025-03-14,Awasi
15-02-2025,14-03-2025,Voi,174.93,165.41,149.73,2025-02-15,2025-03-14,Voi
15-02-2025,14-03-2025,Meru,179.89,170.39,154.71,2025-02-15,2025-03-14,Meru
15-02-2025,14-03-2025,Lamuria,178.52,169.01,153.34,2025-02-15,2025-03-14,Lamuria
15-02-2025,14-03-2025,Kapsabet,176.63,167.47,151.84,2025-02-15,2025-03-14,Kapsabet
15-02-2025,14-03-2025,Soy,176.62,167.45,151.82,2025-02-15,2025-03-14,Soy
15-02-2025,14-03-2025,Kapese,180.0,170.83,155.2,2025-02-15,2025-03-14,Kapese
15-02-2025,14-03-2025,Etago,178.18,169.0,153.38,2025-02-15,2025-03-14,Etago
15-02-2025,14-03-2025,Ikonge,177.01,167.84,152.21,2025-02-15,2025-03-14,Ikonge
15-02-2025,14-03-2025,Nyeri,178.05,168.53,152.86,2025-02-15,2025-03-14,Nyeri
15-02-2025,14-03-2025,Mandera,190.58,181.07,165.39,2025-02-15,2025-03-14,Mandera
15-02-2025,14-03-2025,Kabarnet,177.11,167.94,152.31,2025-02-15,2025-03-14,Kabarnet
15-02-2025,14-03-2025,Kakuma,182.82,173.65,158.03,2025-02-15,2025-03-14,Kakuma
15-02-2025,14-03-2025,Serem,177.21,168.04,152.41,2025-02-15,2025-03-14,Serem
15-02-2025,14-03-2025,Keroka,177.57,168.41,152.78,2025-02-15,2025-03-14,Keroka
15-02-2025,14-03-2025,SioPort,177.54,168.36,152.74,2025-02-15,2025-03-14,SioPort
15-02-2025,14-03-2025,Thika,176.58,167.07,151.39,2025-02-15,2025-03-14,Thika
15-02-2025,14-03-2025,Mogotio,175.75,166.57,150.95,2025-02-15,2025-03-14,Mogotio
15-02-2025,14-03-2025,Kaiboi,176.68,167.51,151.88,2025-02-15,2025-03-14,Kaiboi
15-02-2025,14-03-2025,Eldama Ravine,177.51,168.34,152.71,2025-02-15,2025-03-14,Eldama Ravine
15-02-2025,14-03-2025,Oyugis,177.25,168.07,152.45,2025-02-15,2025-03-14,Oyugis
15-02-2025,14-03-2025,Harambee,176.66,167.49,151.87,2025-02-15,2025-03-14,Harambee
15-02-2025,14-03-2025,Minjila,175.77,166.26,150.58,2025-02-15,2025-03-14,Minjila
15-02-2025,14-03-2025,Liboi,184.02,174.51,158.84,2025-02-15,2025-03-14,Liboi
15-02-2025,14-03-2025,Maikona,184.56,175.04,159.36,2025-02-15,2025-03-14,Maikona
15-02-2025,14-03-2025,Moiben,176.63,167.47,151.84,2025-02-15,2025-03-14,Moiben
15-02-2025,14-03-2025,Loima,180.17,170.99,155.37,2025-02-15,2025-03-14,Loima
15-02-2025,14-03-2025,Asilong,177.97,168.8,153.18,2025-02-15,2025-03-14,Asilong
15-02-2025,14-03-2025,Rodi Kopany,177.56,168.39,152.77,2025-02-15,2025-03-14,Rodi Kopany
15-02-2025,14-03-2025,Likoni Mainland,173.72,164.21,148.54,2025-02-15,2025-03-14,Likoni Mainland
15-02-2025,14-03-2025,Mwingi,178.63,169.13,153.45,2025-02-15,2025-03-14,Mwingi
15-02-2025,14-03-2025,Bute,185.24,175.74,160.06,2025-02-15,2025-03-14,Bute
15-02-2025,14-03-2025,Kiplombe,176.62,167.45,151.82,2025-02-15,2025-03-14,Kiplombe
15-02-2025,14-03-2025,Kapedo,179.65,170.48,154.86,2025-02-15,2025-03-14,Kapedo
15-02-2025,14-03-2025,Sambalat,178.01,168.85,153.21,2025-02-15,2025-03-14,Sambalat
15-02-2025,14-03-2025,Bomet,177.82,168.64,153.02,2025-02-15,2025-03-14,Bomet
15-02-2025,14-03-2025,Sengera,177.92,168.75,153.13,2025-02-15,2025-03-14,Sengera
15-02-2025,14-03-2025,Sagana,177.36,167.86,152.18,2025-02-15,2025-03-14,Sagana
15-02-2025,14-03-2025,Archers Post,179.28,170.1,154.48,2025-02-15,2025-03-14,Archers Post
15-02-2025,14-03-2025,Lomut,179.65,170.48,154.86,2025-02-15,2025-03-14,Lomut
15-02-2025,14-03-2025,Kabartonjo,177.51,168.34,152.71,2025-02-15,2025-03-14,Kabartonjo
15-02-2025,14-03-2025,Kericho,177.17,167.99,152.37,2025-02-15,2025-03-14,Kericho
15-02-2025,14-03-2025,Kaspokwony,177.78,168.62,152.99,2025-02-15,2025-03-14,Kaspokwony
15-02-2025,14-03-2025,Wundanji,175.46,165.96,150.28,2025-02-15,2025-03-14,Wundanji
15-02-2025,14-03-2025,Tarbaj,186.35,176.85,161.17,2025-02-15,2025-03-14,Tarbaj
15-02-2025,14-03-2025,Merille,181.68,172.16,156.48,2025-02-15,2025-03-14,Merille
15-02-2025,14-03-2025,Chebara,177.04,167.87,152.24,2025-02-15,2025-03-14,Chebara
15-02-2025,14-03-2025,Ortum,178.34,169.16,153.54,2025-02-15,2025-03-14,Ortum
15-02-2025,14-03-2025,Kaibichbich,177.68,168.51,152.89,2025-02-15,2025-03-14,Kaibichbich
15-02-2025,14-03-2025,Ahero,176.62,167.44,151.82,2025-02-15,2025-03-14,Ahero
15-02-2025,14-03-2025,Taveta,176.44,166.92,151.25,2025-02-15,2025-03-14,Taveta
15-02-2025,14-03-2025,Isiolo,179.74,170.24,154.56,2025-02-15,2025-03-14,Isiolo
15-02-2025,14-03-2025,Sipili,179.45,169.94,154.27,2025-02-15,2025-03-14,Sipili
15-02-2025,14-03-2025,Webuye,177.09,167.91,152.28,2025-02-15,2025-03-14,Webuye
15-02-2025,14-03-2025,Moi's Bridge,176.69,167.52,151.89,2025-02-15,2025-03-14,Moi's Bridge
15-02-2025,14-03-2025,Kalemngorok,179.35,170.17,154.55,2025-02-15,2025-03-14,Kalemngorok
15-02-2025,14-03-2025,Magenche,178.29,169.11,153.49,2025-02-15,2025-03-14,Magenche
15-02-2025,14-03-2025,Nyansiongo,177.44,168.27,152.64,2025-02-15,2025-03-14,Nyansiongo
15-02-2025,14-03-2025,Namanga,178.23,168.72,153.04,2025-02-15,2025-03-14,Namanga
15-02-2025,14-03-2025,Matuu,177.54,168.02,152.35,2025-02-15,2025-03-14,Matuu
15-02-2025,14-03-2025,Maralal,178.28,169.1,153.48,2025-02-15,2025-03-14,Maralal
15-02-2025,14-03-2025,Lokichar,180.04,170.87,155.24,2025-02-15,2025-03-14,Lokichar
15-02-2025,14-03-2025,Kabiyet,176.62,167.45,151.82,2025-02-15,2025-03-14,Kabiyet
15-02-2025,14-03-2025,Busia,177.55,168.38,152.75,2025-02-15,2025-03-14,Busia
15-02-2025,14-03-2025,Port Bunyala,177.6,168.42,152.8,2025-02-15,2025-03-14,Port Bunyala
15-02-2025,14-03-2025,Machakos,176.83,167.32,151.64,2025-02-15,2025-03-14,Machakos
15-02-2025,14-03-2025,Molo,175.84,166.67,151.04,2025-02-15,2025-03-14,Molo
15-02-2025,14-03-2025,Kiminini,177.21,168.04,152.41,2025-02-15,2025-03-14,Kiminini
15-02-2025,14-03-2025,Tenges,177.67,168.5,152.87,2025-02-15,2025-03-14,Tenges
